,Unnamed: 0,function_id,user_id,accurate,adequate,concise,similarity,source,text,text.1,bleu,b1,b2,b3,b4,bleu_cat,function,attendgru_flatgru_euclidean,bleu-average,attendgru_tdats_pred_cosine,attendgru_flatgru_cosine,attendgru_emb_cosine_f1,bleu-4gram,iS_cosine,attendgru_tdats_ref_euclidean,use_euclidean_dict,sb_euclidean,attendgru_tdats_ref_cosine,attendgru_emb_euclidean_r,sb_cosine,jaccard_similarity_score,attendgru_emb_euclidean_p,attendgru_lastgru_cosine,attendgru_tdats_pred_euclidean,attendgru_emb_cosine_r,meteor_score,attendgru_emb_euclidean_f1,attendgru_emb_cosine_p,bleu-3gram,rbert,use_cosine_dict,attendgru_lastgru_euclidean,tfidf_euclidean,rouge_score,bleu-2gram,f1bert,attendgru_context_euclidean,attendgru_context_cosine,tfidf_cosine,pbert,bleu-1gram,iS_euclidean,rouge-l,rouge-w
38,38,49250848,4,4,1,1,3,baseline,checks if the email link is an invalid email link,returns code true code if this link is an invalid email address link,0.316542,0.518572754,0.329252543,0.27780683300000003,0.211662349,4,49250848,16.744785,0.316542,-0.037032800000000005,0.20517233,0.743790774,0.211662349,0.8930357,4.4447913,0.66902596,15.633619,0.030274816,0.798207715,0.8430802,0.461538462,0.288410131,0.865775,6.8406897,0.644000977,0.529487386,0.423720616,0.880176672,0.27780683300000003,0.386231989,0.7762021,1.6454919999999995,0.997235266,0.608695652,0.329252543,0.500529766,3.2009437000000003,-0.12676202,0.5027609120000001,0.618157983,0.518572754,1.9831052,0.6619859405791629,0.455957580043135
39,39,49250848,6,3,2,1,4,reference,returns code true code if this link is an invalid email address link,checks if the email link is an invalid email link,0.316542,0.518572754,0.329252543,0.27780683300000003,0.211662349,4,49250848,16.744785,0.316542,-0.037032800000000005,0.20517233,0.743790774,0.211662349,0.8930357,4.4447913,0.66902596,15.633619,0.030274816,0.798207715,0.8430802,0.461538462,0.288410131,0.865775,6.8406897,0.644000977,0.529487386,0.423720616,0.880176672,0.27780683300000003,0.386231989,0.7762021,1.6454919999999995,0.997235266,0.608695652,0.329252543,0.500529766,3.2009437000000003,-0.12676202,0.5027609120000001,0.618157983,0.518572754,1.9831052,0.6619859405791629,0.455957580043135
40,40,49250848,10,4,1,1,2,baseline,checks if the email link is an invalid email link,returns code true code if this link is an invalid email address link,0.316542,0.518572754,0.329252543,0.27780683300000003,0.211662349,4,49250848,16.744785,0.316542,-0.037032800000000005,0.20517233,0.743790774,0.211662349,0.8930357,4.4447913,0.66902596,15.633619,0.030274816,0.798207715,0.8430802,0.461538462,0.288410131,0.865775,6.8406897,0.644000977,0.529487386,0.423720616,0.880176672,0.27780683300000003,0.386231989,0.7762021,1.6454919999999995,0.997235266,0.608695652,0.329252543,0.500529766,3.2009437000000003,-0.12676202,0.5027609120000001,0.618157983,0.518572754,1.9831052,0.6619859405791629,0.455957580043135
41,41,49250848,11,3,2,3,3,reference,returns code true code if this link is an invalid email address link,checks if the email link is an invalid email link,0.316542,0.518572754,0.329252543,0.27780683300000003,0.211662349,4,49250848,16.744785,0.316542,-0.037032800000000005,0.20517233,0.743790774,0.211662349,0.8930357,4.4447913,0.66902596,15.633619,0.030274816,0.798207715,0.8430802,0.461538462,0.288410131,0.865775,6.8406897,0.644000977,0.529487386,0.423720616,0.880176672,0.27780683300000003,0.386231989,0.7762021,1.6454919999999995,0.997235266,0.608695652,0.329252543,0.500529766,3.2009437000000003,-0.12676202,0.5027609120000001,0.618157983,0.518572754,1.9831052,0.6619859405791629,0.455957580043135
42,42,20950900,1,2,3,3,2,reference,loads the image from a file,load the file,6.059999999999985e-232,0.245252961,0.0,0.0,0.0,1,20950900,12.699488,6.059999999999985e-232,-0.09678781,0.72241914,0.755547218,0.0,0.7434405,6.4472437000000005,1.0165778,17.817942000000006,-0.10435255,0.797164878,0.7723521,0.28571428600000004,0.264727277,0.7846382,6.2587204000000005,0.6560806579999999,0.44834308,0.397462749,0.8905629909999999,0.0,0.250612646,0.4832847,2.1384149,1.134636127,0.666666667,0.0,0.379297376,0.48271757,0.9930325,0.356300429,0.5124199389999999,0.245252961,2.0505137,0.7189596100404929,0.616194021380255
43,43,20950900,3,4,2,1,2,baseline,load the file,loads the image from a file,6.059999999999985e-232,0.245252961,0.0,0.0,0.0,1,20950900,12.699488,6.059999999999985e-232,-0.09678781,0.72241914,0.755547218,0.0,0.7434405,6.4472437000000005,1.0165778,17.817942000000006,-0.10435255,0.797164878,0.7723521,0.28571428600000004,0.264727277,0.7846382,6.2587204000000005,0.6560806579999999,0.44834308,0.397462749,0.8905629909999999,0.0,0.250612646,0.4832847,2.1384149,1.134636127,0.666666667,0.0,0.379297376,0.48271757,0.9930325,0.356300429,0.5124199389999999,0.245252961,2.0505137,0.7189596100404929,0.616194021380255
44,44,20950900,4,2,3,3,2,reference,loads the image from a file,load the file,6.059999999999985e-232,0.245252961,0.0,0.0,0.0,1,20950900,12.699488,6.059999999999985e-232,-0.09678781,0.72241914,0.755547218,0.0,0.7434405,6.4472437000000005,1.0165778,17.817942000000006,-0.10435255,0.797164878,0.7723521,0.28571428600000004,0.264727277,0.7846382,6.2587204000000005,0.6560806579999999,0.44834308,0.397462749,0.8905629909999999,0.0,0.250612646,0.4832847,2.1384149,1.134636127,0.666666667,0.0,0.379297376,0.48271757,0.9930325,0.356300429,0.5124199389999999,0.245252961,2.0505137,0.7189596100404929,0.616194021380255
45,45,20950900,6,4,2,1,3,baseline,load the file,loads the image from a file,6.059999999999985e-232,0.245252961,0.0,0.0,0.0,1,20950900,12.699488,6.059999999999985e-232,-0.09678781,0.72241914,0.755547218,0.0,0.7434405,6.4472437000000005,1.0165778,17.817942000000006,-0.10435255,0.797164878,0.7723521,0.28571428600000004,0.264727277,0.7846382,6.2587204000000005,0.6560806579999999,0.44834308,0.397462749,0.8905629909999999,0.0,0.250612646,0.4832847,2.1384149,1.134636127,0.666666667,0.0,0.379297376,0.48271757,0.9930325,0.356300429,0.5124199389999999,0.245252961,2.0505137,0.7189596100404929,0.616194021380255
46,46,20950900,10,1,3,2,2,reference,loads the image from a file,load the file,6.059999999999985e-232,0.245252961,0.0,0.0,0.0,1,20950900,12.699488,6.059999999999985e-232,-0.09678781,0.72241914,0.755547218,0.0,0.7434405,6.4472437000000005,1.0165778,17.817942000000006,-0.10435255,0.797164878,0.7723521,0.28571428600000004,0.264727277,0.7846382,6.2587204000000005,0.6560806579999999,0.44834308,0.397462749,0.8905629909999999,0.0,0.250612646,0.4832847,2.1384149,1.134636127,0.666666667,0.0,0.379297376,0.48271757,0.9930325,0.356300429,0.5124199389999999,0.245252961,2.0505137,0.7189596100404929,0.616194021380255
47,47,20950900,11,3,2,1,2,baseline,load the file,loads the image from a file,6.059999999999985e-232,0.245252961,0.0,0.0,0.0,1,20950900,12.699488,6.059999999999985e-232,-0.09678781,0.72241914,0.755547218,0.0,0.7434405,6.4472437000000005,1.0165778,17.817942000000006,-0.10435255,0.797164878,0.7723521,0.28571428600000004,0.264727277,0.7846382,6.2587204000000005,0.6560806579999999,0.44834308,0.397462749,0.8905629909999999,0.0,0.250612646,0.4832847,2.1384149,1.134636127,0.666666667,0.0,0.379297376,0.48271757,0.9930325,0.356300429,0.5124199389999999,0.245252961,2.0505137,0.7189596100404929,0.616194021380255
48,48,31468595,1,4,1,2,2,reference,node list method count the immediate children of this node,returns the number of the last modified list,1.109999999999999e-231,0.292050294,0.0,0.0,0.0,2,31468595,15.313629999999998,1.109999999999999e-231,-0.12938567,0.44871715,0.557786745,0.0,0.6579045,7.0857553,1.1314917,35.898926,-0.10654249,0.994400333,0.1666713,0.230769231,0.620190311,0.34002554,6.7790895,0.476977883,0.204081633,0.7639304170000001,0.6715617009999999,0.0,0.189061433,0.35986346,3.8393645,1.236641742,0.333333333,0.0,0.21778439,1.2263773999999998,0.73634005,0.23535860100000006,0.244259447,0.292050294,2.933277,0.285778603839083,0.161061102379051
49,49,31468595,3,1,4,1,1,baseline,returns the number of the last modified list,node list method count the immediate children of this node,1.109999999999999e-231,0.292050294,0.0,0.0,0.0,2,31468595,15.313629999999998,1.109999999999999e-231,-0.12938567,0.44871715,0.557786745,0.0,0.6579045,7.0857553,1.1314917,35.898926,-0.10654249,0.994400333,0.1666713,0.230769231,0.620190311,0.34002554,6.7790895,0.476977883,0.204081633,0.7639304170000001,0.6715617009999999,0.0,0.189061433,0.35986346,3.8393645,1.236641742,0.333333333,0.0,0.21778439,1.2263773999999998,0.73634005,0.23535860100000006,0.244259447,0.292050294,2.933277,0.285778603839083,0.161061102379051
50,50,31468595,4,3,2,2,2,baseline,returns the number of the last modified list,node list method count the immediate children of this node,1.109999999999999e-231,0.292050294,0.0,0.0,0.0,2,31468595,15.313629999999998,1.109999999999999e-231,-0.12938567,0.44871715,0.557786745,0.0,0.6579045,7.0857553,1.1314917,35.898926,-0.10654249,0.994400333,0.1666713,0.230769231,0.620190311,0.34002554,6.7790895,0.476977883,0.204081633,0.7639304170000001,0.6715617009999999,0.0,0.189061433,0.35986346,3.8393645,1.236641742,0.333333333,0.0,0.21778439,1.2263773999999998,0.73634005,0.23535860100000006,0.244259447,0.292050294,2.933277,0.285778603839083,0.161061102379051
51,51,31468595,6,3,1,3,3,reference,node list method count the immediate children of this node,returns the number of the last modified list,1.109999999999999e-231,0.292050294,0.0,0.0,0.0,2,31468595,15.313629999999998,1.109999999999999e-231,-0.12938567,0.44871715,0.557786745,0.0,0.6579045,7.0857553,1.1314917,35.898926,-0.10654249,0.994400333,0.1666713,0.230769231,0.620190311,0.34002554,6.7790895,0.476977883,0.204081633,0.7639304170000001,0.6715617009999999,0.0,0.189061433,0.35986346,3.8393645,1.236641742,0.333333333,0.0,0.21778439,1.2263773999999998,0.73634005,0.23535860100000006,0.244259447,0.292050294,2.933277,0.285778603839083,0.161061102379051
52,52,31468595,10,1,4,2,1,baseline,returns the number of the last modified list,node list method count the immediate children of this node,1.109999999999999e-231,0.292050294,0.0,0.0,0.0,2,31468595,15.313629999999998,1.109999999999999e-231,-0.12938567,0.44871715,0.557786745,0.0,0.6579045,7.0857553,1.1314917,35.898926,-0.10654249,0.994400333,0.1666713,0.230769231,0.620190311,0.34002554,6.7790895,0.476977883,0.204081633,0.7639304170000001,0.6715617009999999,0.0,0.189061433,0.35986346,3.8393645,1.236641742,0.333333333,0.0,0.21778439,1.2263773999999998,0.73634005,0.23535860100000006,0.244259447,0.292050294,2.933277,0.285778603839083,0.161061102379051
53,53,31468595,11,4,1,1,1,reference,node list method count the immediate children of this node,returns the number of the last modified list,1.109999999999999e-231,0.292050294,0.0,0.0,0.0,2,31468595,15.313629999999998,1.109999999999999e-231,-0.12938567,0.44871715,0.557786745,0.0,0.6579045,7.0857553,1.1314917,35.898926,-0.10654249,0.994400333,0.1666713,0.230769231,0.620190311,0.34002554,6.7790895,0.476977883,0.204081633,0.7639304170000001,0.6715617009999999,0.0,0.189061433,0.35986346,3.8393645,1.236641742,0.333333333,0.0,0.21778439,1.2263773999999998,0.73634005,0.23535860100000006,0.244259447,0.292050294,2.933277,0.285778603839083,0.161061102379051
54,54,31468812,1,1,4,4,1,reference,introduced in dom level 2,returns the attribute of the given namespace,0.0,0.0,0.0,0.0,0.0,1,31468812,15.15184,0.0,-0.16397128,0.5695295,0.191268689,0.0,0.37629032,6.635824,1.2857164,34.414513,-0.1408848,1.46525476,0.15994693,0.0,1.727230174,0.14517377,6.915881,0.193315247,0.0,1.5854936119999998,0.18926501,0.0,0.054553848,0.17346671,3.924246,1.4142135619999998,0.0,0.0,0.017332837,0.29033583,0.9882305,0.0,-0.0224903,0.0,3.512875,0.0,0.0
55,55,31468812,3,4,2,1,1,baseline,returns the attribute of the given namespace,introduced in dom level 2,0.0,0.0,0.0,0.0,0.0,1,31468812,15.15184,0.0,-0.16397128,0.5695295,0.191268689,0.0,0.37629032,6.635824,1.2857164,34.414513,-0.1408848,1.46525476,0.15994693,0.0,1.727230174,0.14517377,6.915881,0.193315247,0.0,1.5854936119999998,0.18926501,0.0,0.054553848,0.17346671,3.924246,1.4142135619999998,0.0,0.0,0.017332837,0.29033583,0.9882305,0.0,-0.0224903,0.0,3.512875,0.0,0.0
56,56,31468812,4,2,4,3,1,reference,introduced in dom level 2,returns the attribute of the given namespace,0.0,0.0,0.0,0.0,0.0,1,31468812,15.15184,0.0,-0.16397128,0.5695295,0.191268689,0.0,0.37629032,6.635824,1.2857164,34.414513,-0.1408848,1.46525476,0.15994693,0.0,1.727230174,0.14517377,6.915881,0.193315247,0.0,1.5854936119999998,0.18926501,0.0,0.054553848,0.17346671,3.924246,1.4142135619999998,0.0,0.0,0.017332837,0.29033583,0.9882305,0.0,-0.0224903,0.0,3.512875,0.0,0.0
57,57,31468812,6,4,1,1,1,baseline,returns the attribute of the given namespace,introduced in dom level 2,0.0,0.0,0.0,0.0,0.0,1,31468812,15.15184,0.0,-0.16397128,0.5695295,0.191268689,0.0,0.37629032,6.635824,1.2857164,34.414513,-0.1408848,1.46525476,0.15994693,0.0,1.727230174,0.14517377,6.915881,0.193315247,0.0,1.5854936119999998,0.18926501,0.0,0.054553848,0.17346671,3.924246,1.4142135619999998,0.0,0.0,0.017332837,0.29033583,0.9882305,0.0,-0.0224903,0.0,3.512875,0.0,0.0
58,58,31468812,10,1,4,4,1,reference,introduced in dom level 2,returns the attribute of the given namespace,0.0,0.0,0.0,0.0,0.0,1,31468812,15.15184,0.0,-0.16397128,0.5695295,0.191268689,0.0,0.37629032,6.635824,1.2857164,34.414513,-0.1408848,1.46525476,0.15994693,0.0,1.727230174,0.14517377,6.915881,0.193315247,0.0,1.5854936119999998,0.18926501,0.0,0.054553848,0.17346671,3.924246,1.4142135619999998,0.0,0.0,0.017332837,0.29033583,0.9882305,0.0,-0.0224903,0.0,3.512875,0.0,0.0
59,59,31468812,11,4,2,1,1,baseline,returns the attribute of the given namespace,introduced in dom level 2,0.0,0.0,0.0,0.0,0.0,1,31468812,15.15184,0.0,-0.16397128,0.5695295,0.191268689,0.0,0.37629032,6.635824,1.2857164,34.414513,-0.1408848,1.46525476,0.15994693,0.0,1.727230174,0.14517377,6.915881,0.193315247,0.0,1.5854936119999998,0.18926501,0.0,0.054553848,0.17346671,3.924246,1.4142135619999998,0.0,0.0,0.017332837,0.29033583,0.9882305,0.0,-0.0224903,0.0,3.512875,0.0,0.0
60,60,5440773,1,4,1,1,4,reference,returns a page context,get the page context for the given page,6.479999999999987e-155,0.25,0.14285714300000002,2.229999999999993e-308,2.229999999999993e-308,3,5440773,15.060098000000002,6.479999999999987e-155,-0.011552771000000002,0.5889508000000001,0.655095499,2.229999999999993e-308,0.7203183000000001,6.3404684,0.73185015,17.119984,-0.017072964,0.6800899,0.8134140000000001,0.25,1.007920346,0.52405846,6.6500607,0.719887979,0.227272727,0.8121709559999999,0.6010030820000001,2.229999999999993e-308,0.7227140670000001,0.73219764,3.1431146,1.143005711,0.333333333,0.14285714300000002,0.604150295,0.41590214,0.9840372,0.346768972,0.489209056,0.25,2.1634943,0.4035024382688801,0.24805074696865695
61,61,5440773,3,4,1,1,3,baseline,get the page context for the given page,returns a page context,6.479999999999987e-155,0.25,0.14285714300000002,2.229999999999993e-308,2.229999999999993e-308,3,5440773,15.060098000000002,6.479999999999987e-155,-0.011552771000000002,0.5889508000000001,0.655095499,2.229999999999993e-308,0.7203183000000001,6.3404684,0.73185015,17.119984,-0.017072964,0.6800899,0.8134140000000001,0.25,1.007920346,0.52405846,6.6500607,0.719887979,0.227272727,0.8121709559999999,0.6010030820000001,2.229999999999993e-308,0.7227140670000001,0.73219764,3.1431146,1.143005711,0.333333333,0.14285714300000002,0.604150295,0.41590214,0.9840372,0.346768972,0.489209056,0.25,2.1634943,0.4035024382688801,0.24805074696865695
62,62,5440773,4,4,2,2,3,baseline,get the page context for the given page,returns a page context,6.479999999999987e-155,0.25,0.14285714300000002,2.229999999999993e-308,2.229999999999993e-308,3,5440773,15.060098000000002,6.479999999999987e-155,-0.011552771000000002,0.5889508000000001,0.655095499,2.229999999999993e-308,0.7203183000000001,6.3404684,0.73185015,17.119984,-0.017072964,0.6800899,0.8134140000000001,0.25,1.007920346,0.52405846,6.6500607,0.719887979,0.227272727,0.8121709559999999,0.6010030820000001,2.229999999999993e-308,0.7227140670000001,0.73219764,3.1431146,1.143005711,0.333333333,0.14285714300000002,0.604150295,0.41590214,0.9840372,0.346768972,0.489209056,0.25,2.1634943,0.4035024382688801,0.24805074696865695
63,63,5440773,6,4,3,1,3,reference,returns a page context,get the page context for the given page,6.479999999999987e-155,0.25,0.14285714300000002,2.229999999999993e-308,2.229999999999993e-308,3,5440773,15.060098000000002,6.479999999999987e-155,-0.011552771000000002,0.5889508000000001,0.655095499,2.229999999999993e-308,0.7203183000000001,6.3404684,0.73185015,17.119984,-0.017072964,0.6800899,0.8134140000000001,0.25,1.007920346,0.52405846,6.6500607,0.719887979,0.227272727,0.8121709559999999,0.6010030820000001,2.229999999999993e-308,0.7227140670000001,0.73219764,3.1431146,1.143005711,0.333333333,0.14285714300000002,0.604150295,0.41590214,0.9840372,0.346768972,0.489209056,0.25,2.1634943,0.4035024382688801,0.24805074696865695
64,64,5440773,10,3,3,1,3,baseline,get the page context for the given page,returns a page context,6.479999999999987e-155,0.25,0.14285714300000002,2.229999999999993e-308,2.229999999999993e-308,3,5440773,15.060098000000002,6.479999999999987e-155,-0.011552771000000002,0.5889508000000001,0.655095499,2.229999999999993e-308,0.7203183000000001,6.3404684,0.73185015,17.119984,-0.017072964,0.6800899,0.8134140000000001,0.25,1.007920346,0.52405846,6.6500607,0.719887979,0.227272727,0.8121709559999999,0.6010030820000001,2.229999999999993e-308,0.7227140670000001,0.73219764,3.1431146,1.143005711,0.333333333,0.14285714300000002,0.604150295,0.41590214,0.9840372,0.346768972,0.489209056,0.25,2.1634943,0.4035024382688801,0.24805074696865695
65,65,5440773,11,3,3,1,4,reference,returns a page context,get the page context for the given page,6.479999999999987e-155,0.25,0.14285714300000002,2.229999999999993e-308,2.229999999999993e-308,3,5440773,15.060098000000002,6.479999999999987e-155,-0.011552771000000002,0.5889508000000001,0.655095499,2.229999999999993e-308,0.7203183000000001,6.3404684,0.73185015,17.119984,-0.017072964,0.6800899,0.8134140000000001,0.25,1.007920346,0.52405846,6.6500607,0.719887979,0.227272727,0.8121709559999999,0.6010030820000001,2.229999999999993e-308,0.7227140670000001,0.73219764,3.1431146,1.143005711,0.333333333,0.14285714300000002,0.604150295,0.41590214,0.9840372,0.346768972,0.489209056,0.25,2.1634943,0.4035024382688801,0.24805074696865695
66,66,34413723,1,4,1,1,3,reference,open a window to start the import process,opens a new window window,7.949999999999982e-232,0.219524654,0.0,0.0,0.0,1,34413723,13.463707,7.949999999999982e-232,-0.1437776,0.64822,0.622448021,0.0,0.6843745,7.1278434000000015,1.0698446,24.873102,-0.13002872,0.991664838,0.54440176,0.2,0.455703753,0.66548026,6.8917375,0.500953607,0.409902597,0.624451009,0.821742064,0.0,0.232322976,0.42771634,2.5183413,1.266607133,0.461538462,0.0,0.300251245,0.71406376,0.9367185,0.197853185,0.367657721,0.219524654,2.718044,0.5269881695603029,0.362821037417092
67,67,34413723,3,4,2,1,1,baseline,opens a new window window,open a window to start the import process,7.949999999999982e-232,0.219524654,0.0,0.0,0.0,1,34413723,13.463707,7.949999999999982e-232,-0.1437776,0.64822,0.622448021,0.0,0.6843745,7.1278434000000015,1.0698446,24.873102,-0.13002872,0.991664838,0.54440176,0.2,0.455703753,0.66548026,6.8917375,0.500953607,0.409902597,0.624451009,0.821742064,0.0,0.232322976,0.42771634,2.5183413,1.266607133,0.461538462,0.0,0.300251245,0.71406376,0.9367185,0.197853185,0.367657721,0.219524654,2.718044,0.5269881695603029,0.362821037417092
